ad_set,day,impressions,reach,spend,clicks,funnel,cta,brand,CTR,CPC,month,quarter,week,day_of_week,is_weekend,holiday
erafone/meta/all platform/all placement/conversion/generic phase 1/pdp/multiproduct,2025-09-19,1473,1339,13305,48,conversion,pdp,erafone,0.032586558044806514,277.1875,9,3,38,4,0,0
erafone/meta/all platform/all placement/conversion/generic phase 1/pdp/multiproduct,2025-09-20,3802,3632,30473,74,conversion,pdp,erafone,0.0194634402945818,411.7972972972973,9,3,38,5,1,0
erafone/meta/all platform/all placement/conversion/generic phase 1/pdp/multiproduct,2025-09-21,8228,7558,75747,187,conversion,pdp,erafone,0.022727272727272728,405.06417112299465,9,3,38,6,1,0
erafone/meta/all platform/all placement/conversion/generic phase 1/pdp/multiproduct,2025-09-22,21923,20759,145957,302,conversion,pdp,erafone,0.013775486931533094,483.30132450331126,9,3,39,0,0,0
erafone/meta/all platform/all placement/conversion/generic phase 1/pdp/multiproduct,2025-09-23,5490,4669,61736,143,conversion,pdp,erafone,0.02604735883424408,431.72027972027973,9,3,39,1,0,0
erafone/meta/all platform/all placement/conversion/generic phase 1/pdp/multiproduct,2025-09-24,4847,4219,48695,116,conversion,pdp,erafone,0.023932329275840727,419.7844827586207,9,3,39,2,0,0
erafone/meta/all platform/all placement/conversion/generic phase 1/pdp/multiproduct,2025-09-25,20213,19327,113409,258,conversion,pdp,erafone,0.01276406273190521,439.56976744186045,9,3,39,3,0,0
erafone/meta/all platform/all placement/conversion/generic phase 1/pdp/multiproduct,2025-09-26,32371,26536,124066,378,conversion,pdp,erafone,0.01167711840845201,328.21693121693124,9,3,39,4,0,0
erafone/meta/all platform/all placement/conversion/generic phase 1/pdp/multiproduct,2025-09-27,88397,70872,352825,940,conversion,pdp,erafone,0.010633845039990045,375.34574468085106,9,3,39,5,1,0
erafone/meta/all platform/all placement/conversion/generic phase 1/pdp/multiproduct,2025-09-28,92778,75696,387747,1057,conversion,pdp,erafone,0.011392787083144711,366.837275307474,9,3,39,6,1,0
erafone/meta/all platform/all placement/conversion/generic phase 1/pdp/multiproduct,2025-09-29,129066,97036,449755,1220,conversion,pdp,erafone,0.009452528163885143,368.6516393442623,9,3,40,0,0,0
erafone/meta/all platform/all placement/conversion/generic phase 1/pdp/multiproduct,2025-09-30,129034,97388,349733,964,conversion,pdp,erafone,0.007470899142861571,362.7935684647303,9,3,40,1,0,0
erafone/meta/all platform/all placement/conversion/generic phase 1/pdp/multiproduct,2025-10-01,37825,29744,124566,307,conversion,pdp,erafone,0.008116325181758097,405.7524429967427,10,4,40,2,0,0
erafone/meta/all platform/all placement/conversion/generic phase 1/pdp/multiproduct,2025-10-02,43797,35576,114525,289,conversion,pdp,erafone,0.006598625476630819,396.280276816609,10,4,40,3,0,0
erafone/meta/all platform/all placement/conversion/generic phase 1/pdp/multiproduct/huaweireelsstory,2025-09-25,7902,6741,43263,75,conversion,pdp,erafone,0.009491268033409264,576.84,9,3,39,3,0,0
erafone/meta/all platform/all placement/conversion/generic phase 1/pdp/multiproduct/huaweireelsstory,2025-09-26,5726,4825,27222,61,conversion,pdp,erafone,0.010653161019909187,446.26229508196724,9,3,39,4,0,0
erafone/meta/all platform/all placement/conversion/generic phase 1/pdp/multiproduct/huaweireelsstory,2025-09-27,1913,1757,6993,19,conversion,pdp,erafone,0.009932043910088865,368.05263157894734,9,3,39,5,1,0
erafone/meta/all platform/all placement/conversion/generic phase 1/pdp/multiproduct/huaweireelsstory,2025-09-28,1348,1209,4910,19,conversion,pdp,erafone,0.014094955489614243,258.42105263157896,9,3,39,6,1,0
erafone/meta/all platform/all placement/conversion/generic phase 1/pdp/phone,2025-08-23,12721,12090,59014,102,conversion,pdp,erafone,0.008018237559940257,578.5686274509804,8,3,34,5,1,0
erafone/meta/all platform/all placement/conversion/generic phase 1/pdp/phone,2025-08-24,103420,75780,836781,1449,conversion,pdp,erafone,0.01401082962676465,577.488612836439,8,3,34,6,1,0
erafone/meta/all platform/all placement/conversion/generic phase 1/pdp/phone,2025-08-25,91876,72199,569608,1082,conversion,pdp,erafone,0.011776742566067307,526.4399260628466,8,3,35,0,0,0
erafone/meta/all platform/all placement/conversion/generic phase 1/pdp/phone,2025-08-26,85580,68128,455860,891,conversion,pdp,erafone,0.010411311053984575,511.6273849607183,8,3,35,1,0,0
erafone/meta/all platform/all placement/conversion/generic phase 1/pdp/phone,2025-08-27,81912,64928,448815,948,conversion,pdp,erafone,0.011573395839437445,473.4335443037975,8,3,35,2,0,0
erafone/meta/all platform/all placement/conversion/generic phase 1/pdp/phone,2025-08-28,89751,72736,455640,842,conversion,pdp,erafone,0.009381511069514546,541.1401425178148,8,3,35,3,0,0
erafone/meta/all platform/all placement/conversion/generic phase 1/pdp/phone,2025-08-29,44858,38194,242968,453,conversion,pdp,erafone,0.010098533149048107,536.3532008830022,8,3,35,4,0,0
erafone/meta/all platform/all placement/conversion/generic phase 1/pdp/phone,2025-08-30,33550,28599,120488,224,conversion,pdp,erafone,0.006676602086438152,537.8928571428571,8,3,35,5,1,0
erafone/meta/all platform/all placement/conversion/generic phase 1/pdp/phone,2025-08-31,20256,17716,50304,130,conversion,pdp,erafone,0.006417851500789889,386.95384615384614,8,3,35,6,1,0
erafone/meta/all platform/all placement/conversion/generic phase 1/pdp/tv,2025-08-10,20135,16656,112942,221,conversion,pdp,erafone,0.010975912590017383,511.04977375565613,8,3,32,6,1,0
erafone/meta/all platform/all placement/conversion/generic phase 1/pdp/tv,2025-08-11,22232,18319,102425,241,conversion,pdp,erafone,0.010840230298668586,425.0,8,3,33,0,0,0
erafone/meta/all platform/all placement/conversion/generic phase 1/pdp/tv,2025-08-12,69458,51019,425546,948,conversion,pdp,erafone,0.013648535805810706,448.88818565400845,8,3,33,1,0,0
erafone/meta/all platform/all placement/conversion/generic phase 1/pdp/tv,2025-08-13,62281,49084,289207,640,conversion,pdp,erafone,0.010276007128979945,451.8859375,8,3,33,2,0,0
erafone/meta/all platform/all placement/conversion/generic phase 1/pdp/tv,2025-08-14,20135,17674,109046,245,conversion,pdp,erafone,0.01216786689843556,445.0857142857143,8,3,33,3,0,0
erafone/meta/all platform/all placement/conversion/generic phase 1/pdp/tv,2025-08-15,8896,7002,49885,110,conversion,pdp,erafone,0.012365107913669064,453.5,8,3,33,4,0,0
erafone/meta/all platform/all placement/conversion/generic phase 1/pdp/tv,2025-08-16,33821,27516,182043,362,conversion,pdp,erafone,0.010703409124508442,502.88121546961327,8,3,33,5,1,0
erafone/meta/all platform/all placement/conversion/generic phase 1/pdp/tv,2025-08-17,93516,72560,432615,783,conversion,pdp,erafone,0.008372898755293212,552.5095785440614,8,3,33,6,1,1
erafone/meta/all platform/all placement/conversion/generic phase 1/pdp/tv,2025-08-18,117236,96329,490407,880,conversion,pdp,erafone,0.007506226756286465,557.2806818181818,8,3,34,0,0,0
erafone/meta/all platform/all placement/conversion/generic phase 1/pdp/tv,2025-08-19,107545,94302,498693,910,conversion,pdp,erafone,0.008461574224743132,548.0142857142857,8,3,34,1,0,0
erafone/meta/all platform/all placement/conversion/generic phase 1/pdp/tv,2025-08-20,129487,112896,600978,1004,conversion,pdp,erafone,0.007753674114003723,598.5836653386455,8,3,34,2,0,0
erafone/meta/all platform/all placement/conversion/generic phase 1/pdp/tv,2025-08-21,120389,108620,589776,961,conversion,pdp,erafone,0.007982456868983046,613.7107180020812,8,3,34,3,0,0
erafone/meta/all platform/all placement/conversion/generic phase 1/pdp/tv,2025-08-22,94927,84406,490694,780,conversion,pdp,erafone,0.00821684030886892,629.0948717948718,8,3,34,4,0,0
erafone/meta/all platform/all placement/conversion/generic phase 1/pdp/tv,2025-08-23,79151,71568,366586,573,conversion,pdp,erafone,0.007239327361625248,639.7661431064572,8,3,34,5,1,0
erafone/meta/all platform/all placement/conversion/generic phase 1/pdp/tv,2025-08-24,48773,38808,282218,482,conversion,pdp,erafone,0.009882516966354336,585.5145228215767,8,3,34,6,1,0
erafone/meta/all platform/all placement/conversion/generic phase 1/pdp/tv,2025-08-25,44680,34972,239866,442,conversion,pdp,erafone,0.009892569382273947,542.683257918552,8,3,35,0,0,0
erafone/meta/all platform/all placement/conversion/generic phase 1/pdp/tv,2025-08-26,64555,50000,306590,633,conversion,pdp,erafone,0.009805592130741229,484.3443917851501,8,3,35,1,0,0
erafone/meta/all platform/all placement/conversion/generic phase 1/pdp/tv,2025-08-27,79632,60170,365685,759,conversion,pdp,erafone,0.009531344183242918,481.798418972332,8,3,35,2,0,0
erafone/meta/all platform/all placement/conversion/generic phase 1/pdp/tv,2025-08-28,87243,63294,388827,800,conversion,pdp,erafone,0.009169790126428481,486.03375,8,3,35,3,0,0
erafone/meta/all platform/all placement/conversion/generic phase 1/pdp/tv,2025-08-29,102103,85295,465931,932,conversion,pdp,erafone,0.00912803737402427,499.92596566523605,8,3,35,4,0,0
erafone/meta/all platform/all placement/conversion/generic phase 1/pdp/tv,2025-08-30,178646,144901,666171,1246,conversion,pdp,erafone,0.0069746873705540564,534.6476725521669,8,3,35,5,1,0
erafone/meta/all platform/all placement/conversion/generic phase 1/pdp/tv,2025-08-31,164143,128124,578248,1331,conversion,pdp,erafone,0.008108783195140822,434.44628099173553,8,3,35,6,1,0
erafone/meta/all platform/all placement/conversion/generic phase 1/pdp/tv/feed,2025-09-06,7041,6395,48434,104,conversion,pdp,erafone,0.014770629171992615,465.71153846153845,9,3,36,5,1,0
erafone/meta/all platform/all placement/conversion/generic phase 1/pdp/tv/feed,2025-09-07,21204,18412,180547,311,conversion,pdp,erafone,0.014667043953970949,580.5369774919615,9,3,36,6,1,0
